colony_id,x,y,frame,position,replicate,hours,x_um,y_um,y_bin,x_bin,regrowth
1,322.2512062,440.600491,20.0,pos6,rep2,1.6666666666666665,20.946328403000003,28.639031915,"(25.0, 30.0]","(20.0, 25.0]",yes
1,517.8492981669797,176.67703814894733,100.0,pos14,rep3,8.333333333333332,33.66020438085368,11.484007479681576,"(10.0, 15.0]","(30.0, 35.0]",yes
