colony_id,x,y,frame,position,replicate
1,742.9605263157895,337.94736842105266,34,pos8,replicate1
2,743.027027027027,237.6216216216216,35,pos8,replicate1
3,10.117021276595745,262.5744680851064,35,pos8,replicate1
4,741.9537037037037,198.02777777777777,38,pos8,replicate1
5,592.3965517241379,297.6034482758621,38,pos8,replicate1
6,543.0526315789474,299.5,38,pos8,replicate1
17,162.08695652173913,338.8985507246377,41,pos8,replicate1
26,555.6757679180887,198.51194539249147,42,pos8,replicate1
27,695.8421052631579,230.47368421052633,42,pos8,replicate1
30,356.921568627451,355.3333333333333,42,pos8,replicate1
34,308.6568047337278,412.6627218934911,42,pos8,replicate1
36,592.1285714285714,420.8428571428571,42,pos8,replicate1
38,350.578125,441.765625,42,pos8,replicate1
40,495.3018867924528,502.52830188679246,42,pos8,replicate1
42,7.556701030927835,227.17525773195877,43,pos8,replicate1
51,167.42162162162165,393.227027027027,43,pos8,replicate1
56,373.53333333333336,238.55555555555551,44,pos8,replicate1
57,75.80874316939891,304.4863387978142,44,pos8,replicate1
67,648.234375,379.421875,45,pos8,replicate1
75,449.14864864864865,299.06756756756755,46,pos8,replicate1
76,148.1864406779661,313.54237288135596,46,pos8,replicate1
81,47.78181818181818,151.47272727272727,47,pos8,replicate1
84,665.0820895522388,323.17910447761193,47,pos8,replicate1
90,307.97435897435895,304.3974358974359,48,pos8,replicate1
96,241.94117647058823,302.6,49,pos8,replicate1
112,359.0652173913044,315.3633540372671,50,pos8,replicate1
121,75.49797570850203,203.31983805668017,51,pos8,replicate1
129,5.32,131.45333333333335,52,pos8,replicate1
162,720.0588235294117,96.97058823529412,55,pos8,replicate1
163,5.56989247311828,192.6989247311828,55,pos8,replicate1
172,618.6704545454545,134.32954545454547,56,pos8,replicate1
184,143.04545454545453,256.9318181818182,57,pos8,replicate1
195,295.1901408450704,203.6549295774648,58,pos8,replicate1
210,466.3684210526315,190.23684210526315,60,pos8,replicate1
211,188.95652173913044,233.15942028985503,60,pos8,replicate1
236,333.5925925925926,178.71604938271605,65,pos8,replicate1
486,749.6236559139785,197.01075268817203,29,pos9,replicate1
487,11.588888888888889,164.4111111111111,31,pos9,replicate1
488,11.287878787878787,272.24242424242425,32,pos9,replicate1
491,73.45833333333333,244.40625,36,pos9,replicate1
495,746.6483516483516,269.4065934065934,37,pos9,replicate1
502,161.15686274509804,356.4901960784314,39,pos9,replicate1
503,211.1159420289855,395.6521739130435,39,pos9,replicate1
507,575.8714285714286,348.84285714285716,40,pos9,replicate1
513,236.9433962264151,312.9056603773585,42,pos9,replicate1
531,33.659574468085104,136.46808510638297,45,pos9,replicate1
536,688.1538461538462,137.6153846153846,46,pos9,replicate1
543,324.0821917808219,272.9178082191781,47,pos9,replicate1
544,627.0,296.8235294117647,47,pos9,replicate1
549,538.1960784313726,228.31372549019608,48,pos9,replicate1
562,633.1617647058823,400.75,49,pos9,replicate1
586,306.2307692307692,174.34615384615384,52,pos9,replicate1
591,363.87567567567567,415.9567567567568,52,pos9,replicate1
624,691.9428571428572,333.34285714285716,56,pos9,replicate1
636,369.7317073170732,632.9024390243902,57,pos9,replicate1
638,655.8636363636364,112.8030303030303,58,pos9,replicate1
640,140.41509433962264,124.32075471698111,58,pos9,replicate1
641,62.878787878787875,131.5,58,pos9,replicate1
651,312.78723404255317,126.48936170212764,59,pos9,replicate1
665,705.3965517241379,91.60344827586206,60,pos9,replicate1
675,227.3030303030303,190.0,62,pos9,replicate1
682,517.1527777777778,222.98611111111111,63,pos9,replicate1
684,440.9347826086956,250.06521739130432,63,pos9,replicate1
688,480.0,150.0,64,pos9,replicate1
689,377.29801324503313,216.17880794701983,64,pos9,replicate1
691,544.2282608695652,145.16304347826087,65,pos9,replicate1
699,346.8965517241379,265.6896551724138,66,pos9,replicate1
986,383.78409090909093,5.1477272727272725,9,pos10,replicate1
987,319.0,10.1,16,pos10,replicate1
1015,11.070707070707073,502.24242424242425,36,pos10,replicate1
1051,6.7625,246.6,54,pos10,replicate1
1052,108.5,340.5,54,pos10,replicate1
1060,431.9066666666667,349.5466666666667,58,pos10,replicate1
1063,430.57894736842104,140.19298245614036,59,pos10,replicate1
1065,726.3181818181819,454.5757575757576,59,pos10,replicate1
1067,11.89908256880734,353.0275229357798,60,pos10,replicate1
1072,271.7642276422764,479.5040650406504,62,pos10,replicate1
1075,163.9873417721519,205.873417721519,64,pos10,replicate1
1582,737.7428571428571,236.02857142857144,19,pos11,replicate1
1584,738.551724137931,188.82758620689657,24,pos11,replicate1
1586,738.2676056338029,283.22535211267603,30,pos11,replicate1
1587,649.0,356.0,32,pos11,replicate1
1593,739.609756097561,344.4065040650407,35,pos11,replicate1
1594,99.01666666666668,389.51666666666665,35,pos11,replicate1
1596,12.548387096774194,250.70967741935485,36,pos11,replicate1
1604,111.7517730496454,248.93617021276592,37,pos11,replicate1
1614,7.944444444444445,403.55555555555554,38,pos11,replicate1
1623,7.411764705882353,182.0,40,pos11,replicate1
1654,4.589041095890411,58.57534246575342,43,pos11,replicate1
1655,8.36231884057971,111.0,43,pos11,replicate1
1656,362.5,148.92,43,pos11,replicate1
1672,560.0,228.0,44,pos11,replicate1
1687,729.0969387755102,132.03571428571428,45,pos11,replicate1
1695,357.5,539.15,45,pos11,replicate1
1699,573.6433566433567,248.86013986013987,46,pos11,replicate1
1724,495.90140845070425,144.90140845070422,48,pos11,replicate1
1749,402.2391304347826,326.07246376811594,49,pos11,replicate1
1750,282.089552238806,332.4119402985075,49,pos11,replicate1
1763,313.55263157894734,304.94736842105266,50,pos11,replicate1
1766,336.9347826086956,342.0652173913044,50,pos11,replicate1
1815,299.15492957746477,398.2957746478873,53,pos11,replicate1
1823,56.90909090909091,96.06060606060606,54,pos11,replicate1
