colony_id,x,y,frame,position,replicate,hours,x_um,y_um,x_bin,y_bin
4249,566.0504201680673,419.8571428571428,78,pos6,rep1,6.5,36.793277310924374,27.29071428571428,"(35.0, 40.0]","(25.0, 30.0]"
4305,17.464285714285715,476.0,83,pos6,rep1,6.916666666666666,1.1351785714285716,30.94,"(-0.001, 5.0]","(30.0, 35.0]"
4365,630.7655172413793,546.351724137931,88,pos6,rep1,7.333333333333333,40.999758620689654,35.51286206896552,"(40.0, 45.0]","(35.0, 40.0]"
4447,654.8305084745763,226.0677966101695,97,pos6,rep1,8.083333333333332,42.56398305084746,14.694406779661017,"(40.0, 45.0]","(10.0, 15.0]"
4649,519.6375,576.5666666666667,117,pos6,rep1,9.75,33.77643750000001,37.47683333333334,"(30.0, 35.0]","(35.0, 40.0]"
5371,590.9767441860465,153.02325581395348,210,pos6,rep1,17.5,38.41348837209303,9.946511627906977,"(35.0, 40.0]","(5.0, 10.0]"
5448,723.5,195.5,33,pos7,rep1,2.75,47.0275,12.7075,"(45.0, 50.0]","(10.0, 15.0]"
5522,234.9142857142857,375.75714285714287,55,pos7,rep1,4.583333333333333,15.269428571428572,24.42421428571429,"(15.0, 20.0]","(20.0, 25.0]"
5543,710.0105263157894,294.7368421052632,59,pos7,rep1,4.916666666666666,46.150684210526315,19.157894736842106,"(45.0, 50.0]","(15.0, 20.0]"
5572,351.3658536585366,416.4146341463415,63,pos7,rep1,5.25,22.83878048780488,27.066951219512198,"(20.0, 25.0]","(25.0, 30.0]"
5574,357.6666666666667,449.57894736842104,63,pos7,rep1,5.25,23.248333333333335,29.222631578947368,"(20.0, 25.0]","(25.0, 30.0]"
5597,328.55,285.825,67,pos7,rep1,5.583333333333333,21.35575,18.578625,"(20.0, 25.0]","(15.0, 20.0]"
5645,292.6630434782609,540.4021739130435,74,pos7,rep1,6.166666666666666,19.023097826086957,35.126141304347826,"(15.0, 20.0]","(35.0, 40.0]"
5655,369.1470588235294,368.8235294117647,76,pos7,rep1,6.333333333333333,23.99455882352941,23.973529411764705,"(20.0, 25.0]","(20.0, 25.0]"
5797,319.5,278.5,96,pos7,rep1,8.0,20.767500000000002,18.1025,"(20.0, 25.0]","(15.0, 20.0]"
6513,11.542372881355933,325.4406779661017,45,pos8,rep1,3.75,0.7502542372881357,21.153644067796613,"(-0.001, 5.0]","(20.0, 25.0]"
6524,640.0253164556962,296.3544303797468,52,pos8,rep1,4.333333333333333,41.60164556962025,19.263037974683545,"(40.0, 45.0]","(15.0, 20.0]"
6541,585.9664429530201,272.66442953020135,56,pos8,rep1,4.666666666666666,38.087818791946304,17.723187919463086,"(35.0, 40.0]","(15.0, 20.0]"
6565,388.42857142857144,405.04761904761904,60,pos8,rep1,5.0,25.247857142857146,26.328095238095237,"(25.0, 30.0]","(25.0, 30.0]"
6568,271.6578947368421,377.5921052631579,61,pos8,rep1,5.083333333333333,17.657763157894735,24.543486842105267,"(15.0, 20.0]","(20.0, 25.0]"
6588,64.3015873015873,294.57142857142856,64,pos8,rep1,5.333333333333333,4.179603174603175,19.147142857142857,"(-0.001, 5.0]","(15.0, 20.0]"
6610,112.9090909090909,254.0606060606061,67,pos8,rep1,5.583333333333333,7.339090909090909,16.513939393939395,"(5.0, 10.0]","(15.0, 20.0]"
6641,349.9338521400778,302.6536964980545,70,pos8,rep1,5.833333333333333,22.74570038910506,19.672490272373544,"(20.0, 25.0]","(15.0, 20.0]"
