colony_id,x,y,frame,position,replicate
742,36.19607843137255,393.27450980392155,31,pos19,replicate2
762,532.7755102040817,442.16326530612247,33,pos19,replicate2
802,557.3414634146342,202.1829268292683,37,pos19,replicate2
819,564.8,185.66666666666663,38,pos19,replicate2
823,157.88311688311688,355.05194805194805,38,pos19,replicate2
833,541.8464285714285,276.4107142857143,39,pos19,replicate2
847,428.89473684210526,410.69736842105266,40,pos19,replicate2
864,103.5897435897436,364.5128205128205,41,pos19,replicate2
918,609.1908396946565,220.59541984732823,45,pos19,replicate2
929,217.8196721311475,286.42622950819674,46,pos19,replicate2
930,281.42857142857144,328.57142857142856,46,pos19,replicate2
939,736.1405405405405,525.8810810810811,46,pos19,replicate2
1020,638.8295454545455,187.11363636363637,56,pos19,replicate2
1046,411.34615384615387,403.90384615384613,58,pos19,replicate2
1072,720.4285714285714,456.8253968253968,60,pos19,replicate2
1143,400.0,365.0,70,pos19,replicate2
1207,227.48936170212767,53.48936170212766,89,pos19,replicate2
1221,440.22857142857146,171.25,95,pos19,replicate2
1235,362.4736842105263,245.5065789473684,102,pos19,replicate2
1300,50.8,161.92,154,pos19,replicate2
1315,4.090909090909091,146.5,13,pos20,replicate2
1319,129.29268292682926,201.5,22,pos20,replicate2
1349,139.75438596491227,5.535087719298246,30,pos20,replicate2
1350,131.64444444444445,46.67777777777778,30,pos20,replicate2
1352,7.591304347826087,286.30434782608694,30,pos20,replicate2
1378,688.1,326.1384615384615,33,pos20,replicate2
1380,722.9504504504505,436.4009009009009,33,pos20,replicate2
1385,715.8518518518518,252.5185185185185,34,pos20,replicate2
1388,588.0985915492957,388.09859154929575,34,pos20,replicate2
1392,316.22222222222223,501.77777777777777,34,pos20,replicate2
1398,567.1324324324324,242.35135135135135,35,pos20,replicate2
1407,289.28169014084506,283.61971830985914,36,pos20,replicate2
1441,70.31927710843374,376.6927710843373,38,pos20,replicate2
1443,5.514851485148514,407.44554455445547,38,pos20,replicate2
1460,629.2428571428571,336.9714285714286,39,pos20,replicate2
1472,608.8974358974359,314.38461538461536,40,pos20,replicate2
1474,522.4054054054054,376.4864864864865,40,pos20,replicate2
1609,512.8505747126437,201.2183908045977,47,pos20,replicate2
1610,710.3376623376623,203.94805194805195,47,pos20,replicate2
1617,347.1636363636364,354.58181818181816,47,pos20,replicate2
1625,406.8030303030303,471.45454545454544,47,pos20,replicate2
1638,490.40697674418607,255.11627906976744,48,pos20,replicate2
1659,676.7285714285714,127.04285714285714,49,pos20,replicate2
1702,412.80392156862746,236.86274509803923,51,pos20,replicate2
1721,415.4821428571428,409.25,52,pos20,replicate2
1773,363.0281690140845,209.2112676056338,55,pos20,replicate2
1798,495.113924050633,366.54430379746833,57,pos20,replicate2
1801,471.51851851851853,428.537037037037,57,pos20,replicate2
1821,547.8541666666666,200.14583333333337,59,pos20,replicate2
1840,276.9026548672566,227.78761061946904,60,pos20,replicate2
1899,621.5,248.6296296296296,65,pos20,replicate2
1932,408.8768115942029,194.45652173913044,69,pos20,replicate2
2057,8.586666666666666,558.8933333333333,145,pos20,replicate2
2065,4.564102564102564,609.7179487179487,148,pos20,replicate2
2078,362.4,403.35,159,pos20,replicate2
2097,12.45054945054945,343.2967032967033,23,pos21,replicate2
2104,79.71428571428571,285.42857142857144,26,pos21,replicate2
2109,688.1571428571428,374.95714285714286,27,pos21,replicate2
2119,225.14117647058825,349.6,29,pos21,replicate2
2124,106.7377049180328,460.8360655737705,30,pos21,replicate2
2181,295.94805194805195,507.1038961038961,35,pos21,replicate2
2185,113.66666666666669,249.6358024691358,36,pos21,replicate2
2200,77.72151898734177,588.1518987341772,36,pos21,replicate2
2236,699.7755102040817,151.81632653061226,39,pos21,replicate2
2242,151.42857142857142,442.9591836734694,39,pos21,replicate2
2266,531.8518518518518,404.51851851851853,40,pos21,replicate2
2289,12.193548387096774,95.70967741935485,41,pos21,replicate2
2358,59.04545454545455,186.0681818181818,44,pos21,replicate2
2367,167.79166666666666,502.0,44,pos21,replicate2
2379,264.3833333333333,377.45,45,pos21,replicate2
2387,391.5113636363636,476.0,45,pos21,replicate2
2400,699.9076923076923,156.2153846153846,46,pos21,replicate2
2438,163.1578947368421,361.50877192982455,48,pos21,replicate2
2476,463.38709677419354,252.0,50,pos21,replicate2
2482,483.991935483871,408.9758064516129,50,pos21,replicate2
