pos,y_bin_label,time_hours,mean_intensity,std_intensity,n_cells,y_min,y_max
pos19,Opening,6.583333333333333,278.6621472269414,25.473230912290514,1134,480.3103448275862,701.8846153846154
pos19,Opening,6.666666666666666,278.4793297668742,24.885957318796976,1135,480.3571428571428,701.9803921568628
pos19,Opening,6.75,278.4803000336497,25.750134259195413,1085,480.6461538461538,701.62
pos19,Opening,6.833333333333333,279.0653937948361,26.067251760527917,1085,480.62857142857143,701.6
pos19,Opening,6.916666666666666,278.797677625555,26.207026937401878,1094,480.9154929577465,701.936170212766
pos19,Opening,7.0,277.97793597135,26.19317997226083,1100,480.3454545454546,702.1764705882352
pos19,Opening,7.083333333333333,277.8535753048565,26.669760202916414,1050,480.52272727272725,701.2962962962963
pos19,Opening,7.166666666666666,278.00826696500155,26.024549936196863,1071,480.3191489361702,701.7317073170732
pos19,Opening,7.25,278.7938437431549,27.044578870620448,1080,480.3541666666667,701.5094339622641
pos19,Opening,7.333333333333333,278.8968324711174,26.920046539362257,1040,480.4823529411765,702.2727272727273
pos19,Opening,7.416666666666666,280.008231314224,26.519148793672226,1117,480.32307692307694,701.34375
pos19,Opening,7.5,282.38623914587083,26.682228323153588,1068,480.46774193548384,701.3333333333334
pos19,Opening,7.583333333333333,283.1229096651593,27.433268170735925,1066,480.69565217391306,702.28
pos19,Opening,7.666666666666666,283.5528001344376,26.797252692389712,1064,480.4864864864865,701.875
pos19,Opening,7.75,282.05980182605543,26.263865542554512,1061,480.5487804878049,701.9215686274509
pos19,Opening,7.833333333333333,278.72963906509324,25.50449063858854,1041,480.4166666666667,703.0
pos19,Opening,7.916666666666666,275.4662873210879,24.20327350400731,1032,480.4032258064516,701.04
pos19,Opening,8.0,273.6638259302909,24.34723908659397,1067,480.457627118644,701.1351351351351
pos19,Opening,8.083333333333332,272.33245623976217,23.694505943482174,1095,480.3863636363636,702.0
pos19,Opening,8.166666666666666,272.45493969662294,24.836662274681842,1094,480.32307692307694,701.5882352941177
pos19,Opening,8.25,271.6610057509563,24.171505469940524,1110,480.42857142857144,701.5263157894736
pos19,Opening,8.333333333333332,271.1439301619729,24.386860831614094,1104,480.45348837209303,702.0869565217391
pos19,Opening,8.416666666666666,270.9081976525084,23.928620662240085,1085,480.40909090909093,701.2978723404256
pos19,Opening,8.5,270.41197438063114,23.671720684183455,1081,480.375,701.6818181818181
pos19,Opening,8.583333333333332,270.51775018494976,23.774522609148015,1051,480.43283582089555,701.0416666666666
pos19,Opening,8.666666666666666,270.92227179580715,24.055898322988643,1042,480.3207547169811,702.1739130434783
pos19,Opening,8.75,271.4309467171771,24.076136708744443,1068,480.74725274725273,701.5
pos19,Opening,8.833333333333332,271.3171170939131,24.360377647635534,1075,480.3333333333333,702.0
pos19,Opening,8.916666666666666,271.3582862210509,23.749232001707995,949,480.625,702.6060606060606
pos19,Opening,9.0,271.4882993862007,24.28903516958032,1059,480.32307692307694,701.5
pos19,Opening,9.083333333333332,271.2637837326018,25.453130767774653,1059,480.3370786516854,701.2222222222222
pos19,Opening,9.166666666666666,271.64856097977105,24.44807979958832,1062,480.43589743589746,701.4666666666667
pos19,Opening,9.25,272.93027901988336,25.260140762886348,1066,480.6904761904762,702.7
pos19,Opening,9.333333333333332,272.8709528529862,25.757406110020543,1076,480.3720930232558,702.4666666666667
pos19,Opening,9.416666666666666,273.4943552592464,25.71514950703795,1104,480.5172413793103,702.1818181818181
pos19,Opening,9.5,273.7998456469854,25.169339411244405,1110,480.4074074074074,701.8148148148148
pos19,Opening,9.583333333333332,274.65229948194434,26.092552696482663,1019,480.4827586206897,700.9166666666666
pos19,Opening,9.666666666666666,275.34492290136455,26.18717548092595,1090,480.5242718446602,702.34375
pos19,Opening,9.75,275.08228571418334,25.57814451097143,1139,480.35849056603774,701.9591836734694
pos19,Opening,9.833333333333332,273.7376060346746,24.5089647856343,1143,480.390625,702.2558139534884
pos19,Opening,9.916666666666666,269.67053214412806,24.05079446151755,1149,480.4166666666667,701.7727272727273
pos19,Opening,10.0,267.3631227199069,23.473075876225764,1126,480.6551724137931,702.4722222222222
pos19,Opening,10.083333333333332,266.7306801169924,23.762581218067954,1131,480.6315789473685,701.5833333333334
pos19,Opening,10.166666666666666,265.6173718199257,22.919846945919623,1106,480.3207547169811,702.2368421052631
pos19,Opening,10.25,265.0583612534789,22.877576447800475,1093,480.921568627451,702.0681818181819
pos19,Opening,10.333333333333332,266.2172915326445,22.722113257558387,1097,480.4230769230769,702.3333333333334
pos19,Opening,10.416666666666666,264.6710370150558,22.81825162518698,1067,480.3076923076923,701.7272727272727
pos19,Opening,10.5,264.6273087683204,22.920645025347007,1074,480.55,702.0
pos19,Opening,10.583333333333332,264.365987828719,22.69586229915554,1070,480.3571428571428,702.063829787234
pos19,Opening,10.666666666666666,264.04355368874633,23.13794471612197,1074,480.3333333333333,702.4516129032259
pos19,Opening,10.75,264.46434230813367,23.34333189707335,992,480.55384615384617,701.5
pos19,Opening,10.833333333333332,264.17465321922646,23.06956294288699,1041,480.3372093023256,702.2888888888889
pos19,Opening,10.916666666666666,264.865371572396,23.490901313647836,1054,480.54545454545456,701.7692307692307
pos19,Opening,11.0,264.56291834500405,23.632610613289355,1056,480.457627118644,702.1224489795918
pos19,Opening,11.083333333333332,264.2746851645859,23.21479647219522,1061,480.5593220338983,701.5151515151515
pos19,Opening,11.166666666666666,264.96719318869305,24.32328592210031,1077,480.6216216216216,701.3529411764706
pos19,Opening,11.25,265.0247199524103,23.91243561034043,1092,480.672131147541,701.2978723404256
pos19,Opening,11.333333333333332,265.57101232979636,23.877758297563265,1083,480.8840579710145,701.5081967213115
pos19,Opening,11.416666666666666,266.1917149250018,25.35513105016902,1099,480.45454545454544,702.5555555555555
pos19,Opening,11.5,266.0300724861361,24.09390556512602,1024,480.34177215189874,701.7954545454545
pos19,Opening,11.583333333333332,265.8001542187257,24.214969182619885,1082,480.3541666666667,702.8965517241379
pos19,Opening,11.666666666666666,261.30775353375464,22.77155694309558,863,480.6315789473685,701.5
pos19,Opening,11.75,262.5606156767108,23.150527849438568,1096,480.4363636363637,701.6111111111111
pos19,Opening,11.833333333333332,261.4210276605078,23.282537745785802,1052,480.5,703.0
pos19,Opening,11.916666666666666,261.78558674347835,23.612138789580612,1095,480.4193548387097,702.3
pos19,Opening,12.0,261.46972210320615,23.10579236402707,1100,480.3974358974359,702.0
pos19,Opening,12.083333333333332,261.9077985600814,24.166931748785935,1106,480.6444444444445,702.5652173913044
pos19,Opening,12.166666666666666,262.4645382108492,24.201306298181805,1112,480.3928571428572,700.9672131147541
pos19,Opening,12.25,263.5676320978785,24.36925209750342,1094,480.703125,701.8484848484849
pos19,Opening,12.333333333333332,259.47494163443656,23.19864448280775,1092,480.3428571428571,702.0
pos19,Opening,12.416666666666666,258.3419975753639,21.370048390051593,994,480.3333333333333,701.5135135135135
pos19,Opening,12.5,258.8028677863463,22.30241780234049,889,480.3709677419355,702.0
pos19,Opening,12.583333333333332,256.83715307106763,20.590130117129625,920,480.57142857142856,700.8888888888889
pos19,Opening,12.666666666666666,258.36066512517914,22.287670852429684,1105,480.36764705882354,702.0
pos19,Opening,12.75,258.3355693885535,23.591536052323498,1111,480.46753246753246,702.59375
pos19,Opening,12.833333333333332,254.50108825421233,21.280287362662047,673,480.42622950819674,701.0416666666666
pos19,Opening,12.916666666666666,258.53228809852885,23.290771672306104,1066,480.52272727272725,701.3541666666666
pos19,Opening,13.0,258.801976568167,23.450725007757512,1077,480.6818181818182,702.0
pos19,Opening,13.083333333333332,256.11899462398185,21.90867009430003,598,480.6363636363636,700.2307692307693
pos19,Opening,13.166666666666666,258.78961166234933,22.896508248822023,1041,480.4927536231884,701.92
pos19,Opening,13.25,257.4546704110531,22.23938016203817,966,480.32307692307694,700.8780487804878
pos19,Opening,13.333333333333332,255.04250809819575,19.850589502242176,759,480.5,701.3650793650794
pos19,Opening,13.416666666666666,255.20085958195094,20.336796640534775,854,480.40579710144925,701.804347826087
pos19,Opening,13.5,257.15775538977806,23.272301994014338,1017,480.32307692307694,701.9245283018868
pos19,Opening,13.583333333333332,257.5970129641416,22.878797758408016,1011,480.3333333333333,702.4857142857143
pos19,Opening,13.666666666666666,258.397571239512,23.454914156387808,1074,480.5,701.5333333333333
pos19,Opening,13.75,257.9029069476484,22.91066429013597,1081,480.48936170212767,701.0
pos19,Opening,13.833333333333332,256.9124409868265,21.95044309577058,958,480.3222222222222,700.8305084745763
pos19,Opening,13.916666666666666,256.972113349655,21.028329738830557,1013,480.61728395061726,702.2790697674419
pos19,Opening,14.0,256.3080523899436,22.634527360806548,1100,480.7826086956522,702.5357142857143
pos19,Opening,14.083333333333332,256.29273301031094,22.70993276178294,1125,480.5217391304348,701.3243243243244
pos19,Opening,14.166666666666666,257.21845295921077,22.598610710369567,1075,480.5287356321839,702.1621621621622
pos19,Opening,14.25,257.97056496416536,23.850451222617604,1120,480.44827586206895,702.5294117647059
pos19,Opening,14.333333333333332,258.0566338372109,23.218253437103353,1117,481.0857142857143,702.05
pos19,Opening,14.416666666666666,257.3583407742534,23.12365116272993,1112,480.3888888888889,701.5581395348837
pos19,Opening,14.5,257.93906201127794,23.81880814203767,1094,480.578125,701.6666666666666
pos19,Opening,14.583333333333332,257.94577603980935,23.49971431566924,1107,480.3571428571428,702.4137931034483
pos19,Opening,14.666666666666666,256.9165498672534,22.812713107519535,1048,480.4838709677419,702.0
pos19,Opening,14.75,255.73097768135085,22.245523721502405,1091,480.9382716049383,702.219512195122
pos19,Opening,14.833333333333332,256.75241768674795,23.170757552804293,1102,480.3787878787879,701.952380952381
pos19,Opening,14.916666666666666,255.12997470100325,23.146878081476295,1105,480.3882352941176,701.8
pos19,Opening,15.0,253.73255199279043,22.22804192156158,1129,480.3283582089553,701.8571428571429
pos19,Opening,15.083333333333332,253.2540046432421,22.343136120792852,1145,480.3188405797101,702.0
pos19,Opening,15.166666666666666,253.94207577807975,22.489126374250564,1132,480.3333333333333,702.0652173913044
pos19,Opening,15.25,250.92113860589075,21.616515515447794,855,480.8354430379747,701.469387755102
pos19,Opening,15.333333333333332,253.94632192941876,22.97329307633794,1085,480.6842105263158,701.8604651162791
pos19,Opening,15.416666666666666,253.7341998972806,22.592763274195857,1122,480.4725274725275,701.7
pos19,Opening,15.5,254.32636632366558,22.872397957771557,1120,480.49122807017545,702.0652173913044
pos19,Opening,15.583333333333332,253.7536526905919,22.14336777427674,1133,480.7826086956522,701.2631578947369
pos19,Opening,15.666666666666666,254.08824405266031,21.836070206418135,1138,480.44444444444446,702.2558139534884
pos19,Opening,15.75,254.0017051940424,22.300285045357622,1118,480.6195652173913,702.4166666666666
pos19,Opening,15.833333333333332,254.98136076603794,21.816265318282415,1125,480.32876712328766,701.6071428571429
pos19,Opening,15.916666666666666,255.67843459875334,22.605499719164346,1112,480.4111111111111,701.7
pos19,Opening,16.0,254.44572223069025,21.76278757767108,1136,480.44444444444446,701.5714285714286
pos19,Opening,16.083333333333332,254.5450761308438,22.933991505883313,1136,480.3809523809524,702.1818181818181
pos19,Opening,16.166666666666664,254.29033923113656,22.83773234237433,1136,480.63793103448273,702.0697674418604
pos19,Opening,16.25,252.97315708245358,22.336332037914858,1145,480.4242424242424,701.6785714285714
pos19,Opening,16.333333333333332,251.90584080869417,21.62323666136033,1159,481.0,702.2682926829268
pos19,Opening,16.416666666666664,251.8989588819969,21.100898875567506,1151,480.5,703.0
pos19,Opening,16.5,252.1520742533107,21.90315109965293,1179,480.375,701.6818181818181
pos19,Opening,16.583333333333332,252.43938353236996,21.27710553127241,1164,480.44444444444446,702.08
pos19,Opening,16.666666666666664,252.75690079292366,21.07151319370083,1177,480.5,701.8301886792453
pos19,Opening,16.75,252.5084448964588,21.487800357055974,1187,480.43333333333334,701.5
pos19,Opening,16.833333333333332,252.9263582359448,21.27727856924179,1197,480.9402985074626,702.0689655172414
pos19,Opening,16.916666666666664,253.5343568095969,21.71229007743137,1193,480.55737704918033,701.4594594594595
pos19,Opening,17.0,254.23378916139865,21.16214568080814,1176,480.45,702.275
pos19,Opening,17.083333333333332,253.65076874310853,20.866195585860254,1174,480.7826086956522,702.92
pos19,Opening,17.166666666666664,254.24307208524593,20.927626132014332,1181,480.96666666666664,702.34375
pos19,Opening,17.25,254.52751489199215,21.931815301971156,1178,480.43589743589746,701.1891891891892
pos19,Opening,17.333333333333332,254.50367591098737,20.844542302470927,1192,480.7,701.7241379310345
pos19,Opening,17.416666666666664,253.58580577365248,21.09146989405084,1204,480.44594594594594,702.1153846153846
pos20,Back,0.0,621.9971168578944,74.02541637982303,1283,6.440677966101695,241.29787234042553
pos20,Back,0.08333333333333333,603.2470024664536,73.31429736482279,1261,6.625,241.32142857142856
pos20,Back,0.16666666666666666,590.413188573912,71.10293585631895,1250,5.016393442622951,241.12121212121212
pos20,Back,0.25,578.2308101916128,69.88120728978748,1228,4.986486486486487,240.83333333333337
pos20,Back,0.3333333333333333,568.678660358823,65.07379125698559,1397,4.291666666666667,241.56363636363636
pos20,Back,0.41666666666666663,555.1514292319051,65.78281482068229,1226,5.732142857142857,241.5
pos20,Back,0.5,544.8038979362428,63.948199763835426,1263,3.953488372093023,241.43589743589743
pos20,Back,0.5833333333333333,535.117408795444,61.80885421070212,1264,5.092307692307692,241.5
pos20,Back,0.6666666666666666,525.9909087506043,61.64641907827253,1278,4.684210526315789,241.5
pos20,Back,0.75,519.1122313900038,63.321745738274586,1238,4.603448275862069,241.5
pos20,Back,0.8333333333333333,509.92198199155433,60.86098989781055,1208,5.148936170212766,241.3417721518987
pos20,Back,0.9166666666666666,503.7531894616252,60.41735954982053,1243,5.085714285714285,241.2264150943396
pos20,Back,1.0,496.62991222556303,55.653068683106675,1336,4.878048780487805,241.6060606060606
pos20,Back,1.0833333333333333,494.4587139125507,58.22105334006386,1256,4.982758620689655,241.53488372093025
pos20,Back,1.1666666666666665,487.82506618840716,56.8195825462256,1231,5.472727272727273,241.37704918032787
pos20,Back,1.25,478.9514105715392,55.453450541746285,1232,5.152777777777778,241.40425531914897
pos20,Back,1.3333333333333333,471.04567818373,56.54658272196937,1257,4.95,241.61016949152545
pos20,Back,1.4166666666666665,460.69661971352616,53.22236340867989,1254,5.409090909090909,241.4821428571429
pos20,Back,1.5,448.2709459349876,52.28140470160082,1255,4.636363636363637,241.5
pos20,Back,1.5833333333333333,435.7787728096731,50.422906953595046,1325,4.145833333333333,241.5084745762712
pos20,Back,1.6666666666666665,426.02831402729714,49.0994178923916,1362,4.906976744186046,241.07142857142856
pos20,Back,1.75,423.50408207345095,49.89668823787981,1436,3.5,241.5
pos20,Back,1.8333333333333333,409.70919868342787,47.27821203625263,1436,4.26,241.58333333333337
pos20,Back,1.9166666666666665,401.54158909195803,45.18912390441483,1410,5.052631578947368,241.52325581395348
pos20,Back,2.0,393.59715798358394,43.339229815760355,1393,4.7368421052631575,241.5686274509804
pos20,Back,2.083333333333333,385.84205167076107,43.01860165457143,1262,5.037974683544304,241.52941176470588
pos20,Back,2.1666666666666665,383.9737364790619,42.227989375985835,1401,4.765625,241.56
pos20,Back,2.25,380.71091377351615,41.58254875206685,1397,4.5,241.02325581395348
pos20,Back,2.333333333333333,371.050782182102,39.577802575260286,1261,5.9298245614035086,241.50980392156865
pos20,Back,2.4166666666666665,365.7037720346217,38.589742429794924,1217,5.490909090909091,241.44
pos20,Back,2.5,362.2333940532667,37.811721442090196,1196,6.491228070175438,241.42424242424244
pos20,Back,2.583333333333333,355.8956430768907,36.01579870567841,1219,5.326086956521739,241.5820895522388
pos20,Back,2.6666666666666665,353.27224789954147,37.91977230574437,1192,5.660377358490566,241.3965517241379
pos20,Back,2.75,350.1535118591625,36.276669389224395,1381,4.5,241.3793103448276
pos20,Back,2.833333333333333,345.3489147921504,34.74120591275618,1380,3.903225806451613,241.2923076923077
pos20,Back,2.9166666666666665,340.6576057006496,34.195721645119654,1346,4.824561403508772,241.44117647058823
pos20,Back,3.0,337.71667959421353,33.69417710201013,1248,5.610526315789474,241.27586206896552
pos20,Back,3.083333333333333,335.2606134771099,33.05120083683897,1218,5.565656565656566,241.3875
pos20,Back,3.1666666666666665,332.42920317821967,32.23527176026917,1290,5.4526315789473685,241.53125
pos20,Back,3.25,329.3138966245143,31.47958698561291,1359,3.58974358974359,241.5
pos20,Back,3.333333333333333,324.6206260736673,31.43993229624574,1258,4.0,241.5
pos20,Back,3.4166666666666665,320.9881230588313,30.23571052948092,1388,5.053333333333334,241.6071428571429
pos20,Back,3.5,315.86295372865914,28.731444118595522,1370,3.361111111111111,241.5531914893617
pos20,Back,3.583333333333333,311.8158933082106,27.438559193508144,1388,4.226415094339623,241.515625
pos20,Back,3.6666666666666665,307.46821308691773,27.11520874487853,1388,4.559322033898305,241.4
pos20,Back,3.75,302.80745863635707,26.087362239733114,1332,4.804347826086956,241.375
pos20,Back,3.833333333333333,299.7473640485708,26.03961318069459,1237,4.439024390243903,241.15686274509804
pos20,Back,3.9166666666666665,297.9094789978122,25.647849383990962,1144,5.472527472527473,241.54054054054055
pos20,Back,4.0,293.2687162964159,23.51035355830779,1162,5.886792452830188,241.5
pos20,Back,4.083333333333333,292.38068202154324,23.942879052606838,1146,6.565217391304348,241.57142857142856
pos20,Back,4.166666666666666,290.25644817059066,22.873676452109613,1180,4.890625,241.4655172413793
pos20,Back,4.25,287.9099774974291,22.790095614712047,1177,4.640625,241.52542372881356
pos20,Back,4.333333333333333,284.9103291937048,21.037871027892457,1202,5.0,241.5737704918033
pos20,Back,4.416666666666666,282.1278736490759,20.290461623356734,1151,4.839285714285714,241.5
pos20,Back,4.5,279.3850179552013,20.118133078379664,1167,4.527272727272727,241.31147540983608
pos20,Back,4.583333333333333,277.18367956194646,19.065895603366716,1155,5.0,241.54237288135593
pos20,Back,4.666666666666666,275.81946743989823,19.162205626543233,1116,5.573770491803279,241.6034482758621
pos20,Back,4.75,273.45778117447736,18.10023631997526,1123,4.712121212121212,241.4821428571429
pos20,Back,4.833333333333333,272.19598454337716,17.840092000861723,1164,5.838235294117647,241.1176470588235
pos20,Back,4.916666666666666,270.25391741754083,17.390989888401784,1248,5.847222222222222,241.3939393939394
pos20,Back,5.0,269.0265796083925,17.812352009966823,1267,4.959183673469388,241.32432432432432
pos20,Back,5.083333333333333,268.085065659632,17.283066293775747,1222,5.907692307692308,241.42424242424244
pos20,Back,5.166666666666666,267.38709150781,17.654472477326138,1246,6.116666666666666,241.42222222222225
pos20,Back,5.25,266.22556175963336,16.412390360154888,1190,5.0,241.4712643678161
pos20,Back,5.333333333333333,265.4178321593721,16.698810481707113,1191,5.90625,241.3809523809524
pos20,Back,5.416666666666666,264.226292252793,16.48542717645933,1365,4.516129032258065,241.57471264367817
pos20,Back,5.5,263.71758188316,16.113614425635888,1327,4.46875,241.375
pos20,Back,5.583333333333333,263.5099867016203,16.103084376349855,1172,6.844444444444444,240.6851851851852
pos20,Back,5.666666666666666,262.9648966049205,15.42382965050263,1178,5.916666666666667,241.546875
pos20,Back,5.75,262.1940973376237,15.710401874278586,1176,4.930232558139535,241.53125
pos20,Back,5.833333333333333,261.0247224945081,14.967962377598916,1173,5.219512195121951,241.39583333333337
pos20,Back,5.916666666666666,259.51518553648157,15.021944559968057,1185,6.0,240.9047619047619
pos20,Back,6.0,258.55606066218627,14.200097301162996,1199,5.49,241.5
pos20,Back,6.083333333333333,258.5843618572036,14.743459851236189,1318,4.92,241.56363636363636
pos20,Back,6.166666666666666,256.75254715789566,14.451867215801512,1357,4.3,241.52
pos20,Back,6.25,254.6284647751291,13.553365171317017,1198,4.491803278688525,241.54237288135593
pos20,Back,6.333333333333333,254.45707228832222,13.682866915840734,1121,5.602409638554217,241.61111111111111
pos20,Back,6.416666666666666,253.3409297505229,13.37103177569862,1118,5.2405063291139244,241.29032258064515
pos20,Back,6.5,252.7816565419996,13.049856032478028,1102,5.138888888888889,241.22368421052633
pos20,Back,6.583333333333333,251.6131594064276,12.607978368633981,1161,4.931506849315069,241.59420289855072
pos20,Back,6.666666666666666,250.84303597074216,11.976766557559086,1131,5.361111111111111,241.22222222222223
pos20,Back,6.75,250.94345682207043,11.65889958242296,1209,5.013698630136986,241.4406779661017
pos20,Back,6.833333333333333,250.6052354147096,12.443064054551096,1338,4.48,241.6046511627907
pos20,Back,6.916666666666666,250.26784560544255,12.184585852821925,1314,4.423076923076923,241.59154929577463
pos20,Back,7.0,249.62498092731175,12.250053916899795,1321,4.282608695652174,241.5813953488372
pos20,Back,7.083333333333333,249.86264809834796,12.183936742135293,1325,4.217391304347826,241.56363636363636
pos20,Back,7.166666666666666,249.2218031086744,12.116351287206594,1312,4.622641509433962,241.48275862068965
pos20,Back,7.25,249.8297172581565,11.659710655563398,1323,3.65,241.51612903225808
pos20,Back,7.333333333333333,249.81038142252015,12.247206672285309,1341,3.977272727272727,241.0506329113924
pos20,Back,7.416666666666666,249.95274065010906,12.165603736630784,1341,3.642857142857143,241.4716981132075
pos20,Back,7.5,250.9925866005041,12.31985196846785,1338,4.479166666666667,241.58823529411765
pos20,Back,7.583333333333333,252.3919340580804,12.24679795257689,1345,4.0638297872340425,241.57627118644064
pos20,Back,7.666666666666666,253.30644227307255,12.949207126468545,1349,4.283018867924528,241.23636363636365
pos20,Back,7.75,253.08379050897776,12.693639717408901,1335,3.735294117647059,241.5217391304348
pos20,Back,7.833333333333333,252.19281022373997,13.327648451040245,1338,3.4285714285714284,241.33962264150944
pos20,Back,7.916666666666666,250.80636848427457,13.201776311209384,1308,4.813559322033898,241.4375
pos20,Back,8.0,249.4195153556076,12.556861454237241,1325,5.0,241.2439024390244
pos20,Back,8.083333333333332,248.3985825257312,12.528392652456638,1340,4.7,241.47272727272727
pos20,Back,8.166666666666666,246.96462428195383,12.467650995427395,1330,4.787234042553192,241.4814814814815
pos20,Back,8.25,245.92086029782158,11.736107962104702,1294,4.962264150943396,241.5
pos20,Back,8.333333333333332,246.30243421679484,12.049841605947524,1307,4.588235294117647,241.48
pos20,Back,8.416666666666666,245.90489364921916,12.046818046279528,1292,3.65625,241.59701492537312
pos20,Back,8.5,245.69737395361435,11.939519571396433,1285,5.083333333333333,241.4
pos20,Back,8.583333333333332,244.99659226792676,11.465112036986962,1273,4.153846153846154,241.25
pos20,Back,8.666666666666666,244.4268553631959,11.239506643775812,1229,4.617647058823529,241.53333333333333
pos20,Back,8.75,244.82993428124868,11.679236895396045,1234,4.0,241.375
pos20,Back,8.833333333333332,244.7505456792849,11.419474226496513,1211,4.654545454545454,241.48387096774192
pos20,Back,8.916666666666666,244.7701681687342,11.79258490730243,1251,4.5,241.5142857142857
pos20,Back,9.0,244.68580371845977,11.24655939838095,1235,4.5,241.5
pos20,Back,9.083333333333332,244.08011142432275,11.404129028749985,1243,4.518518518518518,241.60227272727272
pos20,Back,9.166666666666666,243.9052236521554,11.695998014738304,1268,3.717948717948718,241.17910447761193
pos20,Back,9.25,244.00594344601456,11.230343571940903,1204,4.966101694915254,241.13333333333333
pos20,Back,9.333333333333332,244.1488991763317,11.060995442376907,1033,6.166666666666667,241.16666666666663
pos20,Back,9.416666666666666,243.86302336444916,11.420441072025211,1009,6.1940298507462686,240.5897435897436
pos20,Back,9.5,244.02448425735147,11.24870087402236,1261,4.0,241.28571428571428
pos20,Back,9.583333333333332,244.08686645267682,11.96515151303178,1237,4.0,241.45098039215685
pos20,Back,9.666666666666666,244.21754850061896,12.42097419043394,1272,4.59375,241.5806451612903
pos20,Back,9.75,244.0098260849224,13.17120114098862,1291,4.621621621621622,241.47272727272727
pos20,Back,9.833333333333332,242.87875982468682,12.501737177504594,1214,4.0,241.61111111111111
pos20,Back,9.916666666666666,243.03381032499254,12.817055948295907,1160,5.03030303030303,241.35
pos20,Back,10.0,242.59897989473842,14.036485268392003,1280,4.578125,241.22368421052633
pos20,Back,10.083333333333332,241.97642236545263,13.904849214303638,1291,4.9743589743589745,241.11111111111111
pos20,Back,10.166666666666666,242.21436954338245,14.122024803419604,1289,4.9855072463768115,241.5
pos20,Back,10.25,241.61797261251496,14.566216225406988,1239,4.0,241.26923076923077
pos20,Back,10.333333333333332,242.2573690034615,14.283126209599187,1237,4.297297297297297,241.5205479452055
pos20,Back,10.416666666666666,241.31617740856075,12.587130682679012,1111,4.824561403508772,241.26666666666668
pos20,Back,10.5,240.76017898953046,12.992479814896186,1066,5.085365853658536,241.36666666666667
pos20,Back,10.583333333333332,241.39545398903806,12.835982850132837,1249,4.578125,241.57575757575756
pos20,Back,10.666666666666666,240.6543727488665,11.184723445124362,1155,4.698412698412699,241.5686274509804
pos20,Back,10.75,240.73699388133653,11.340691438712371,1020,5.889908256880734,241.59302325581396
pos20,Back,10.833333333333332,239.93220958300392,10.930946453371167,1080,4.864864864864865,241.4712643678161
pos20,Back,10.916666666666666,240.00470414056718,11.566924467626128,1199,4.711864406779661,241.53488372093025
pos20,Back,11.0,239.2676840081833,10.975941318677132,1127,5.688888888888889,241.5
pos20,Back,11.083333333333332,238.94785851963235,11.065295604211844,1089,4.672131147540983,241.42424242424244
pos20,Back,11.166666666666666,238.65462599264384,11.131186062688647,1266,5.174603174603175,241.3125
pos20,Back,11.25,238.23194317839776,11.41677623098912,1254,5.364705882352941,241.56451612903223
pos20,Back,11.333333333333332,237.66984677815896,10.492797886075302,1170,5.411111111111111,241.60256410256412
pos20,Back,11.416666666666666,237.98912134008557,10.85876357262836,1234,4.5,241.54237288135593
pos20,Back,11.5,238.26180104138902,10.669137959158824,1230,5.041095890410959,241.18571428571428
pos20,Back,11.583333333333332,238.13247407339946,10.502844948936186,1202,5.041666666666667,241.3578947368421
pos20,Back,11.666666666666666,237.86837877171433,10.668337557563879,1201,4.714285714285714,241.42424242424244
pos20,Back,11.75,238.21269282526592,11.154626936300168,1275,5.0285714285714285,241.58333333333337
pos20,Back,11.833333333333332,238.09364275264892,10.611580973444026,1191,4.869565217391305,241.5
pos20,Back,11.916666666666666,237.99123570514428,11.57175398778754,1264,4.065217391304348,241.5
pos20,Back,12.0,238.37483067145305,10.763196177659767,1236,4.517857142857143,241.46268656716416
pos20,Back,12.083333333333332,238.23050487758243,11.002236944295445,1264,4.415094339622642,241.53684210526316
pos20,Back,12.166666666666666,238.1659900012423,10.869790560564716,1288,4.611940298507463,241.1296296296296
pos20,Back,12.25,237.2597088921895,10.71522417273415,1248,4.472222222222222,241.47272727272727
pos20,Back,12.333333333333332,236.86765758751602,10.429065813760214,1131,4.95945945945946,241.42424242424244
pos20,Back,12.416666666666666,236.68258131252497,10.767697969223576,1259,4.553191489361702,241.5438596491228
pos20,Back,12.5,236.3348344857522,10.890925088595642,1300,4.523809523809524,241.5
pos20,Back,12.583333333333332,235.22335006298653,10.64782339894094,1205,4.962025316455696,241.54054054054055
pos20,Back,12.666666666666666,235.73074360617903,10.917971011661242,1290,4.578125,241.5
pos20,Back,12.75,234.95014502924934,10.724308937165375,1313,4.040816326530612,241.54901960784315
pos20,Back,12.833333333333332,235.03530634900076,10.544792149639916,1300,4.5,241.5108695652174
pos20,Back,12.916666666666666,234.78930429362222,10.586899973447034,1296,5.0256410256410255,241.6052631578947
pos20,Back,13.0,235.10369548069835,10.621481828754263,1302,4.0,241.5813953488372
pos20,Back,13.083333333333332,235.80729403257226,11.304201035995698,1294,4.270833333333333,241.33333333333337
pos20,Back,13.166666666666666,235.41311774105841,10.66289959793791,1293,4.7073170731707314,241.54945054945057
pos20,Back,13.25,235.40678829654087,10.220729895204757,1283,4.5,241.57971014492753
pos20,Back,13.333333333333332,234.81974640249098,10.224147593015955,1278,4.2682926829268295,241.5
pos20,Back,13.416666666666666,234.3484857519951,9.926349505110567,1270,4.267857142857143,241.5
pos20,Back,13.5,234.5297144742379,10.555076944229725,1294,3.526315789473684,241.34920634920636
