colony_id,x,y,frame,position,replicate
592,290.81,258.62,67,pos5,replicate1
596,384.780487804878,379.4878048780488,68,pos5,replicate1
607,268.39285714285717,241.17857142857142,72,pos5,replicate1
642,732.448275862069,264.5287356321839,96,pos5,replicate1
661,672.5428571428571,205.0857142857143,103,pos5,replicate1
664,725.0408163265306,231.57142857142858,104,pos5,replicate1
667,308.8333333333333,321.6111111111111,105,pos5,replicate1
690,729.3870967741935,279.0,39,pos6,replicate1
692,740.2112676056338,311.6619718309859,40,pos6,replicate1
693,223.04545454545453,383.9318181818182,42,pos6,replicate1
697,53.15555555555556,394.93333333333334,44,pos6,replicate1
699,250.32894736842104,455.85526315789474,44,pos6,replicate1
700,741.3703703703703,251.679012345679,45,pos6,replicate1
701,453.3758389261745,380.2281879194631,45,pos6,replicate1
703,550.3162393162393,420.84615384615387,45,pos6,replicate1
704,640.7096774193549,288.7096774193548,48,pos6,replicate1
707,610.1538461538462,208.21153846153845,50,pos6,replicate1
709,462.42391304347825,383.39130434782606,50,pos6,replicate1
722,281.08088235294116,531.4558823529412,51,pos6,replicate1
723,19.0,239.6216216216216,52,pos6,replicate1
724,86.89208633093526,298.76258992805754,52,pos6,replicate1
725,333.04285714285714,340.2214285714286,52,pos6,replicate1
729,216.49699398797594,85.04609218436873,53,pos6,replicate1
730,217.55102040816325,279.3265306122449,53,pos6,replicate1
731,23.326923076923077,312.2019230769231,53,pos6,replicate1
732,56.421052631578945,335.3333333333333,53,pos6,replicate1
737,41.504621072088725,116.75415896487985,54,pos6,replicate1
738,143.72413793103448,293.7241379310345,54,pos6,replicate1
743,205.11627906976744,378.8837209302326,55,pos6,replicate1
747,409.1910828025478,315.9299363057325,57,pos6,replicate1
756,507.6666666666667,453.72549019607845,58,pos6,replicate1
766,530.3018867924528,349.08490566037733,60,pos6,replicate1
780,222.05384615384617,360.9,62,pos6,replicate1
786,492.0833333333333,291.52777777777777,63,pos6,replicate1
789,199.74603174603175,422.6984126984127,63,pos6,replicate1
793,743.6875,134.95,64,pos6,replicate1
800,68.66666666666667,218.94736842105263,65,pos6,replicate1
805,712.6190476190476,166.1904761904762,66,pos6,replicate1
822,608.9777777777778,120.13333333333334,69,pos6,replicate1
831,401.61176470588236,185.05882352941177,70,pos6,replicate1
832,422.72549019607845,244.19607843137254,70,pos6,replicate1
843,720.0869565217391,162.33333333333334,72,pos6,replicate1
844,680.1273885350319,180.21019108280254,72,pos6,replicate1
881,594.3409090909091,156.97727272727272,78,pos6,replicate1
892,539.7021276595744,56.8936170212766,80,pos6,replicate1
893,518.2990196078431,264.9656862745098,80,pos6,replicate1
922,412.0935251798561,413.28057553956836,94,pos6,replicate1
938,11.590909090909092,432.57954545454544,103,pos6,replicate1
954,426.1304347826087,231.1086956521739,116,pos6,replicate1
963,306.93939393939394,234.77272727272728,42,pos7,replicate1
964,538.0,256.1917808219178,43,pos7,replicate1
966,4.767857142857143,247.0,49,pos7,replicate1
967,614.9767441860465,264.9767441860465,50,pos7,replicate1
971,591.5,377.5,53,pos7,replicate1
973,626.9318181818181,434.95454545454544,54,pos7,replicate1
974,663.375,440.225,55,pos7,replicate1
975,30.333333333333332,250.08695652173913,56,pos7,replicate1
977,598.4285714285714,149.0408163265306,57,pos7,replicate1
978,691.1285714285714,163.14285714285714,57,pos7,replicate1
1000,623.5172413793103,411.98275862068965,66,pos7,replicate1
1005,157.1290322580645,235.48387096774192,68,pos7,replicate1
1029,728.9558823529412,311.0,76,pos7,replicate1
1048,20.743243243243242,104.0,84,pos7,replicate1
1051,375.0821917808219,231.0,86,pos7,replicate1
1064,457.1666666666667,237.78205128205127,93,pos7,replicate1
1082,16.88235294117647,361.0,40,pos8,replicate1
1083,523.8,416.41,40,pos8,replicate1
1085,463.2295081967213,330.1311475409836,41,pos8,replicate1
1093,466.44827586206895,392.67241379310343,43,pos8,replicate1
1095,654.5,281.0,44,pos8,replicate1
1096,63.608695652173914,328.5217391304348,44,pos8,replicate1
1099,505.45762711864404,244.5593220338983,45,pos8,replicate1
1100,498.0869565217391,268.0,45,pos8,replicate1
1101,122.64444444444445,274.7111111111111,45,pos8,replicate1
1105,143.5,433.5,45,pos8,replicate1
1107,608.9411764705883,269.05882352941177,46,pos8,replicate1
1109,488.15714285714284,304.87142857142857,46,pos8,replicate1
1120,135.80425531914895,515.5234042553192,47,pos8,replicate1
1121,137.71794871794873,216.28205128205127,48,pos8,replicate1
1125,30.161290322580644,408.93548387096774,48,pos8,replicate1
1129,741.2272727272727,361.6060606060606,49,pos8,replicate1
1133,294.741935483871,392.0967741935484,49,pos8,replicate1
1134,725.5681818181819,406.0530303030303,49,pos8,replicate1
1138,704.4561403508771,353.1929824561403,50,pos8,replicate1
1143,195.92,238.98,51,pos8,replicate1
1151,369.0430107526882,487.23655913978496,51,pos8,replicate1
1169,418.4329896907216,353.2371134020619,53,pos8,replicate1
1172,347.7177914110429,411.44785276073617,53,pos8,replicate1
1180,655.6833333333333,211.075,54,pos8,replicate1
1191,41.75,488.25,54,pos8,replicate1
1206,726.6666666666666,214.83333333333334,56,pos8,replicate1
1220,679.2978723404256,468.8936170212766,57,pos8,replicate1
1227,505.84375,218.33333333333334,58,pos8,replicate1
1240,694.3220338983051,228.5084745762712,59,pos8,replicate1
1246,4.9787234042553195,528.8723404255319,59,pos8,replicate1
1271,414.8313253012048,250.25301204819277,63,pos8,replicate1
1272,372.5483870967742,344.5806451612903,63,pos8,replicate1
1291,617.6111111111111,521.1666666666666,67,pos8,replicate1
1331,324.2,360.775,83,pos8,replicate1
1341,311.44444444444446,328.0,87,pos8,replicate1
1388,5.32,219.45333333333335,156,pos8,replicate1
1439,14.011363636363637,156.89772727272728,236,pos8,replicate1
1441,16.443298969072163,210.88659793814432,237,pos8,replicate1
1476,569.7118644067797,303.66101694915255,37,pos9,replicate1
1477,596.9569892473119,5.67741935483871,40,pos9,replicate1
1479,594.1632653061224,288.8775510204082,43,pos9,replicate1
1482,744.542288557214,221.70646766169153,46,pos9,replicate1
1483,315.1304347826087,291.7826086956522,46,pos9,replicate1
1485,639.2985074626865,259.910447761194,48,pos9,replicate1
1490,372.5,471.85714285714283,49,pos9,replicate1
1493,14.301470588235293,320.5735294117647,50,pos9,replicate1
1498,303.0175438596491,368.859649122807,51,pos9,replicate1
1503,730.122641509434,285.9056603773585,52,pos9,replicate1
1516,106.54838709677419,440.5806451612903,54,pos9,replicate1
1523,475.0408163265306,301.42857142857144,56,pos9,replicate1
1534,451.88,386.28,57,pos9,replicate1
1546,316.27142857142854,256.34285714285716,59,pos9,replicate1
1548,627.265306122449,333.81632653061223,59,pos9,replicate1
1549,28.09090909090909,428.8051948051948,59,pos9,replicate1
1556,214.95378151260505,426.98319327731093,60,pos9,replicate1
1559,243.36065573770492,266.327868852459,61,pos9,replicate1
1567,254.8695652173913,244.69565217391303,62,pos9,replicate1
1573,198.56666666666666,156.16666666666666,63,pos9,replicate1
1581,24.724137931034484,143.3793103448276,64,pos9,replicate1
1593,212.92307692307693,196.51923076923077,66,pos9,replicate1
1601,650.8039215686274,227.54901960784315,67,pos9,replicate1
1602,116.5,235.5,67,pos9,replicate1
1637,386.56906077348066,594.4530386740331,70,pos9,replicate1
1639,308.8536585365854,163.14634146341464,71,pos9,replicate1
1655,242.3695652173913,454.04347826086956,73,pos9,replicate1
1660,277.7972972972973,463.2432432432432,74,pos9,replicate1
1696,194.16990291262135,109.23300970873787,85,pos9,replicate1
1719,721.4516129032259,166.70967741935485,92,pos9,replicate1
1726,339.5,645.0,93,pos9,replicate1
1730,23.93846153846154,267.3538461538462,95,pos9,replicate1
